name,position,salary,season
Bogdan Bogdanovic, SG,8529386,2020
P.J. Tucker, PF,8349039,2020
C.J. Miles, SG,8333333,2020
Cristiano Felicio, PF,8156500,2020
Ben Simmons, PG,8113930,2020
Kentavious Caldwell-Pope, SG,8089282,2020
Thomas Bryant, C,8000000,2020
Elfrid Payton, PG,8000000,2020
Wayne Ellington, SG,8000000,2020
Maxi Kleber, PF,8000000,2020
Lou Williams, SG,8000000,2020
RJ Barrett, SG,7839960,2020
Jayson Tatum, SF,7830000,2020
Jae Crowder, PF,7815533,2020
Luka Doncic, PG,7683360,2020
Joe Harris, SF,7666667,2020
Darrell Arthur, F,7464912,2020
Seth Curry, SG,7461380,2020
Doug McDermott, SF,7333333,2020
Langston Galloway, SG,7333333,2020
Derrick Rose, PG,7317073,2020
Brandon Ingram, SF,7265485,2020
D.J. Augustin, PG,7250000,2020
Lance Thomas, F,7119650,2020
De'Andre Hunter, SF,7068360,2020
Josh Jackson, SG,7059480,2020
Davis Bertans, SF,7000000,2020
Ersan Ilyasova, PF,7000000,2020
Darius Miller, SF,7000000,2020
Jaren Jackson Jr., PF,6927480,2020
Nemanja Bjelica, PF,6825000,2020
Jaylen Brown, SG,6534829,2020
Jabari Parker, PF,6500000,2020
Ivica Zubac, C,6481482,2020
Darius Garland, PG,6400920,2020
De'Aaron Fox, PG,6392760,2020
Milos Teodosic, G,6300000,2020
Trae Young, PG,6273000,2020
Wesley Johnson, F,6134520,2020
Ish Smith, PG,6000000,2020
Montrezl Harrell, C,6000000,2020
Marco Belinelli, G,5846154,2020
Jarrett Culver, G,5813640,2020
Jonathan Isaac, PF,5806440,2020
Rodney Hood, SG,5718000,2020
Jonathon Simmons, G,5700000,2020
Mo Bamba, C,5697600,2020
Trey Lyles, PF,5500000,2020
Alex Abrines, G,5455236,2020
Aron Baynes, C,5453280,2020
Jason Smith, F,5450000,2020
Kris Dunn, PG,5348007,2020
Coby White, PG,5307120,2020
Lauri Markkanen, PF,5300400,2020
Alexis Ajinca, C,5285394,2020
Wendell Carter Jr., C,5201400,2020
Daniel Theis, C,5000000,2020
Dirk Nowitzki, F,5000000,2020
Kyle Singler, F,4996000,2020
Jaxson Hayes, C,4862040,2020
Buddy Hield, SG,4861208,2020
Frank Ntilikina, PG,4855800,2020
Rodney McGruder, SG,4807693,2020
Richaun Holmes, C,4767000,2020
Frank Kaminsky, PF,4767000,2020
Mike Scott, PF,4767000,2020
Robin Lopez, C,4767000,2020
Ed Davis, C,4767000,2020
Justin Holiday, SF,4767000,2020
Avery Bradley, PG,4767000,2020
JaMychal Green, PF,4767000,2020
Garrett Temple, SF,4767000,2020
Enes Kanter, C,4767000,2020
Collin Sexton, PG,4764960,2020
Rui Hachimura, PF,4469160,2020
Kevon Looney, C,4464226,2020
Dennis Smith Jr., PG,4463640,2020
Jamal Murray, PG,4444746,2020
Kevin Knox II, SF,4380120,2020
Luc Mbah a Moute, F,4320500,2020
Cam Reddish, SF,4245720,2020
Zach Collins, PF,4240200,2020
Mikal Bridges, SF,4161000,2020
Alex Len, C,4160000,2020
Nicolo Melli, PF,4102564,2020
Cameron Johnson, SF,4033440,2020
Malik Monk, SG,4028400,2020
Patrick McCaw, SF,4000000,2020
JaVale McGee, C,4000000,2020
Dorian Finney-Smith, PF,4000000,2020
Reggie Bullock, SF,4000000,2020
Shai Gilgeous-Alexander, SG,3952920,2020
P.J. Washington, PF,3831840,2020
Luke Kennard, SG,3827160,2020
Miles Bridges, SF,3755400,2020
Jakob Poeltl, C,3754886,2020
Tyler Herro, PG,3640200,2020
Donovan Mitchell, SG,3635760,2020
Stanley Johnson, F,3623000,2020
Jake Layman, SF,3581986,2020
Thon Maker, F,3569643,2020
Jerome Robinson, SG,3567720,2020
Allonzo Trier, G,3551000,2020
Danuel House Jr., SF,3540000,2020
Domantas Sabonis, PF,3529555,2020
Michael Beasley, F,3500000,2020
DeMarcus Cousins, C,3500000,2020
T.J. McConnell, PG,3500000,2020
Boban Marjanovic, C,3500000,2020
Dario Saric, PF,3481986,2020
Taurean Prince, PF,3481986,2020
Romeo Langford, SG,3458400,2020
Bam Adebayo, C,3454080,2020
Michael Porter Jr., SF,3389400,2020
Denzel Valentine, SG,3377569,2020
Juancho Hernangomez, F,3321030,2020
Sekou Doumbouya, SF,3285120,2020
Justin Jackson, SF,3280920,2020
Troy Brown Jr., SF,3219480,2020
Yogi Ferrell, PG,3150000,2020
Zhaire Smith, G,3058800,2020
Khem Birch, C,3000000,2020
Quinn Cook, PG,3000000,2020
Ryan Arcidiacono, PG,3000000,2020
Nickeil Alexander-Walker, SG,2964840,2020
D.J. Wilson, PF,2961120,2020
Cedi Osman, SF,2907143,2020
Donte DiVincenzo, SG,2905800,2020
Bryn Forbes, SG,2875000,2020
Goga Bitadze, C,2816760,2020
T.J. Leaf, PF,2813280,2020
Alex Caruso, SG,2750000,2020
Malik Beasley, SG,2731714,2020
Luka Samanic, PF,2689920,2020
Lonnie Walker IV, SG,2689920,2020
John Collins, PF,2686560,2020
Kevin Huerter, SG,2636280,2020
Caris LeVert, SG,2625718,2020
Marko Guduric, G,2625000,2020
DeAndre' Bembry, SG,2603982,2020
Matisse Thybulle, SG,2582160,2020
Harry Giles III, PF,2578800,2020
Wesley Matthews, SG,2564753,2020
Rajon Rondo, PG,2564753,2020
Nene Hilario, C,2564753,2020
Josh Okogie, SF,2530680,2020
Vincent Poirier, C,2505793,2020
Manu Ginobili, G,2500000,2020
Rondae Hollis-Jefferson, SF,2500000,2020
Brandon Clarke, PF,2478840,2020
Terrance Ferguson, SF,2475840,2020
Emeka Okafor, C,2445085,2020
Kendrick Perkins, C,2445085,2020
Grayson Allen, SG,2429400,2020
Grant Williams, PF,2379840,2020
Jarrett Allen, C,2376840,2020
Pascal Siakam, PF,2351839,2020
Skal Labissiere, F,2338847,2020
Chandler Hutchison, SF,2332320,2020
Aaron Holiday, PG,2329200,2020
Dejounte Murray, PG,2321735,2020
Damian Jones, C,2305057,2020
Darius Bazley, PF,2284800,2020
OG Anunoby, SF,2281800,2020
Ante Zizic, C,2281800,2020
Luke Kornet, C,2250000,2020
Brandon Jennings, G,2222803,2020
Ty Jerome, SG,2193480,2020
Willie Cauley-Stein, C,2177483,2020
Anfernee Simons, SG,2149560,2020
Austin Rivers, SG,2147317,2020
Nassir Little, SF,2105520,2020
Moritz Wagner, C,2063520,2020
Sean Kilpatrick, G,2054856,2020
Dylan Windler, SG,2035800,2020
Caleb Swanigan, F,2033160,2020
Mike Muscala, C,2028594,2020
Ben McLemore, SG,2028594,2020
Noah Vonleh, F,2000000,2020
Edmond Sumner, PG,2000000,2020
Torrey Craig, SF,2000000,2020
Landry Shamet, SG,1995120,2020
Mfiondu Kabengele, C,1977000,2020
Kyle Kuzma, SF,1974600,2020
Jordan Poole, SG,1964760,2020
Tony Bradley, C,1962360,2020
Keldon Johnson, SF,1950600,2020
Derrick White, PG,1948080,2020
Robert Williams III, C,1937520,2020
Jacob Evans, G,1925880,2020
Dzanan Musa, F,1911600,2020
Omari Spellman, F,1897800,2020
James Ennis III, SF,1882867,2020
Shabazz Napier, G,1845301,2020
Bruno Caboclo, F,1845301,2020
DeAndre Liggins, G,1795015,2020
Markieff Morris, PF,1750000,2020
Mario Hezonja, F,1737145,2020
Cameron Payne, PG,1737145,2020
Pat Connaughton, SG,1723050,2020
Jahlil Okafor, C,1702486,2020
Rodions Kurucs, SF,1699236,2020
Jonah Bolden, PF,1698450,2020
Cheick Diallo, F,1678854,2020
Dragan Bender, F,1678854,2020
Willy Hernangomez, C,1676735,2020
Julyan Stone, G,1656092,2020
MarShon Brooks, G,1656092,2020
Josh Hart, SG,1655160,2020
Georges Niang, F,1645357,2020
Treveon Graham, F,1645357,2020
Christian Wood, C,1645357,2020
Jordan McRae, G,1645357,2020
Derrick Jones Jr., SF,1645357,2020
Tim Frazier, PG,1620564,2020
Isaiah Taylor, G,1620564,2020
Raul Neto, PG,1620564,2020
Emmanuel Mudiay, G,1620564,2020
Tyler Lydon, F,1620564,2020
Glenn Robinson III, F,1620564,2020
Furkan Korkmaz, SG,1620564,2020
Kyle O'Quinn, C,1620564,2020
Michael Carter-Williams, PG,1620564,2020
Nerlens Noel, C,1620564,2020
Alec Burks, SG,1620564,2020
Wilson Chandler, F,1620564,2020
Kyle Korver, G,1620564,2020
Udonis Haslem, PF,1620564,2020
Jared Dudley, SF,1620564,2020
Dwight Howard, C,1620564,2020
Patrick Patterson, PF,1620564,2020
JaKarr Sampson, SF,1620564,2020
Justin Patton, C,1620564,2020
Ryan Anderson, PF,1620564,2020
Thabo Sefolosha, F,1620564,2020
Gerald Green, G,1620564,2020
Tyson Chandler, C,1620564,2020
Jordan Bell, F,1620564,2020
Joe Johnson, G,1620564,2020
Shaquille Harrison, SG,1620564,2020
Trey Burke, PG,1620564,2020
J.J. Barea, G,1620564,2020
Jarell Martin, F,1620564,2020
Isaiah Thomas, G,1620564,2020
Vince Carter, G,1620564,2020
Dillon Brooks, SF,1618520,2020
Royce O'Neale, PF,1618520,2020
Abdel Nader, SF,1618520,2020
Dwayne Bacon, SG,1618520,2020
Semi Ojeleye, PF,1618520,2020
Frank Jackson, PG,1618520,2020
Sterling Brown, SF,1618520,2020
Damyean Dotson, SG,1618520,2020
Wes Iwundu, SF,1618420,2020
Dwight Buycks, G,1600520,2020
Mitchell Robinson, C,1599712,2020
Chris Boucher, PF,1588231,2020
Malcolm Miller, F,1588231,2020
Monte Morris, PG,1588231,2020
Antonio Blakeney, G,1588231,2020
Tyrone Wallace, SG,1588231,2020
Malachi Richardson, G,1569360,2020
Georgios Papagiannis, C,1544951,2020
Chinanu Onuaku, C,1544951,2020
Wade Baldwin IV, G,1544951,2020
Isaiah Whitehead, G,1544951,2020
Paul Zipser, F,1544951,2020
Amile Jefferson, F,1529007,2020
Omri Casspi, F,1512601,2020
Lorenzo Brown, G,1512601,2020
Isaiah Canaan, G,1512601,2020
Dwyane Wade, G,1512601,2020
Nigel Williams-Goss, G,1500000,2020
Isaiah Roby, C,1500000,2020
Alfonzo McKinnie, SF,1500000,2020
Shake Milton, SG,1455697,2020
Brad Wanamaker, PG,1445697,2020
Derrick Walton Jr., G,1445697,2020
Theo Pinson, SG,1445697,2020
Thanasis Antetokounmpo, SF,1445697,2020
Wenyen Gabriel, PF,1445697,2020
Iman Shumpert, G,1419138,2020
De'Anthony Melton, SG,1416852,2020
Gary Trent Jr., SG,1416852,2020
Svi Mykhailiuk, SG,1416852,2020
Jemerrio Jones, F,1416852,2020
Kenrich Williams, SF,1416852,2020
Deonte Burton, G,1416852,2020
Keita Bates-Diop, SF,1416852,2020
Chimezie Metu, PF,1416852,2020
Ryan Broekhoff, G,1416852,2020
Melvin Frazier Jr., G,1416852,2020
Elie Okobo, G,1416852,2020
Bruce Brown, SF,1416852,2020
Jevon Carter, PG,1416852,2020
Jarred Vanderbilt, PF,1416852,2020
Duncan Robinson, SG,1416852,2020
Kendrick Nunn, G,1416852,2020
Isaiah Hartenstein, C,1416852,2020
Khyri Thomas, SG,1416852,2020
Hamidou Diallo, SG,1416852,2020
Jalen Brunson, PG,1416852,2020
Alize Johnson, F,1416852,2020
Devonte' Graham, G,1416852,2020
Dairis Bertans, G,1416852,2020
Yante Maten, F,1416852,2020
Isaac Bonga, G,1416842,2020
Tarik Phillip, G,1416842,2020
Jaylen Nowell, SG,1400000,2020
Bruno Fernando, F,1400000,2020
Dakari Johnson, C,1378242,2020
Kyle Collinsworth, G,1378242,2020
Brandon Paul, G,1378242,2020
Jaylen Morris, G,1378242,2020
Rodney Purvis, G,1378242,2020
David Stockton, G,1378242,2020
Zhou Qi, C,1378242,2020
Aaron Jackson, F,1378242,2020
Ike Anigbogu, C,1378242,2020
Carmelo Anthony, PF,1364204,2020
Jabari Bird, G,1349464,2020
Ben Moore, F,1349383,2020
James Nunnally, SF,1349383,2020
Kevin Porter Jr., SG,1290960,2020
Carsen Edwards, PG,1228026,2020
Okaro White, F,1187862,2020
Cody Martin, SF,1173310,2020
Gary Payton II, PG,1052909,2020
Nick Young, G,1042584,2020
Admiral Schofield, F,1000000,2020
Terance Mann, SG,1000000,2020
Ron Baker, G,948580,2020
David Nwaba, SF,903111,2020
Jalen McDaniels, PF,898310,2020
Dewan Hernandez, F,898310,2020
Daniel Gafford, C,898310,2020
Miye Oni, SG,898310,2020
Eric Paschall, F,898310,2020
Stanton Kidd, SF,898310,2020
Terence Davis, SG,898310,2020
Justin James, SG,898310,2020
Ignas Brazdeikis, SF,898310,2020
Nicolas Claxton, PF,898310,2020
Naz Reid, C,898310,2020
Justin Robinson, G,898310,2020
KZ Okpala, SF,898310,2020
Max Strus, SG,898310,2020
Caleb Martin, SF,898310,2020
Talen Horton-Tucker, SG,898310,2020
Jalen Lecque, PG,898310,2020
Alen Smailagic, PF,898310,2020
Vlatko Cancar, SF,898310,2020
Matt Thomas, SG,898310,2020
Javonte Green, PG,898310,2020
Damion Lee, SG,842327,2020
Isaiah Briscoe, G,838464,2020
Juwan Morgan, F,746054,2020
Marquese Chriss, SF,654469,2020
Timothe Luwawu-Cabarrot, SG,654469,2020
Marvin Williams, F,604278,2020
Michael Kidd-Gilchrist, F,595122,2020
Rayjon Tucker, SG,578573,2020
Chris Clemons, G,563347,2020
Gary Clark, SF,555409,2020
Brandon Goodwin, PG,522738,2020
Reggie Jackson, PG,512721,2020
DeMarre Carroll, F,512721,2020
Anzejs Pasecniks, C,482144,2020
Chris Silva, PF,466918,2020
Jeff Green, PF,439475,2020
Troy Daniels, G,384541,2020
Dion Waiters, G,375385,2020
Norvel Pelle, PF,350189,2020
Ky Bowman, G,350189,2020
Juan Toscano-Anderson, SF,350189,2020
JR Smith, G,289803,2020
Tyler Zeller, C,245686,2020
Jimmer Fredette, G,208509,2020
Jontay Porter, PF,197933,2020
Anthony Tolliver, PF,183115,2020
Tyler Johnson, SG,183115,2020
Luguentz Dort, SF,155647,2020
Stephen Curry, PG,43006362,2021
Chris Paul, PG,41358814,2021
Russell Westbrook, PG,41358814,2021
James Harden, SG,41254920,2021
John Wall, PG,41254920,2021
Kevin Durant, PF,40108950,2021
LeBron James, SF,39219565,2021
Paul George, SG,35450412,2021
Klay Thompson, SG,35361360,2021
Mike Conley, PG,34502130,2021
Kemba Walker, PG,34379100,2021
Jimmy Butler, SF,34379100,2021
Kawhi Leonard, SF,34379100,2021
Tobias Harris, PF,34358850,2021
Khris Middleton, SF,33051724,2021
Anthony Davis, PF,32742000,2021
Kyrie Irving, PG,31742000,2021
Damian Lillard, PG,31626953,2021
Kevin Love, PF,31258256,2021
Pascal Siakam, PF,30559200,2021
Ben Simmons, PG,30559200,2021
Kyle Lowry, PG,30500000,2021
Steven Adams, C,29592696,2021
Joel Embiid, C,29542010,2021
Andrew Wiggins, SF,29542010,2021
Nikola Jokic, C,29542010,2021
Devin Booker, SG,29467800,2021
Karl-Anthony Towns, C,29467800,2021
Kristaps Porzingis, C,29467800,2021
CJ McCollum, SG,29354152,2021
Bradley Beal, SG,28751775,2021
D'Angelo Russell, PG,28649250,2021
Gordon Hayward, SF,28500000,2021
Otto Porter Jr., SF,28489237,2021
DeMar DeRozan, SF,27739975,2021
Giannis Antetokounmpo, PF,27528090,2021
Rudy Gobert, C,27525281,2021
Al Horford, C,27500000,2021
Jamal Murray, PG,27285000,2021
Brandon Ingram, SF,27285000,2021
Jrue Holiday, PG,26231111,2021
Nikola Vucevic, C,26000000,2021
Chandler Parsons, SF,25102511,2021
Buddy Hield, SG,24701834,2021
LaMarcus Aldridge, F,24000000,2021
Jaylen Brown, SG,23735118,2021
Draymond Green, PF,22246956,2021
Harrison Barnes, SF,22215909,2021
Fred VanVleet, SG,21250000,2021
Victor Oladipo, SG,21000000,2021
Malcolm Brogdon, PG,20700000,2021
Domantas Sabonis, PF,19800000,2021
Gary Harris, SG,19610714,2021
Zach LaVine, SG,19500000,2021
Danilo Gallinari, PF,19500000,2021
Jerami Grant, SF,19050000,2021
Tim Hardaway Jr., SF,18975000,2021
Terry Rozier, SG,18900000,2021
Julius Randle, PF,18900000,2021
Allen Crabbe, G,18500000,2021
Aaron Gordon, PF,18136364,2021
Goran Dragic, PG,18000000,2021
Myles Turner, C,18000000,2021
Bogdan Bogdanovic, SG,18000000,2021
Bojan Bogdanovic, SF,17850000,2021
Evan Fournier, SG,17150000,2021
Ricky Rubio, G,17000000,2021
Eric Bledsoe, SG,16875000,2021
Eric Gordon, SG,16869276,2021
Timofey Mozgov, C,16720000,2021
Caris LeVert, SG,16203704,2021
Joe Harris, SF,16071429,2021
James Johnson, PF,16047100,2021
Dennis Schroder, PG,16000000,2021
Clint Capela, C,16000000,2021
Cody Zeller, C,15415730,2021
Danny Green, SF,15365853,2021
Davis Bertans, SF,15000000,2021
Andre Iguodala, F,15000000,2021
Jonas Valanciunas, C,15000000,2021
Marcus Morris Sr., SF,14888721,2021
Luke Babbitt, F,14651700,2021
Rudy Gay, SF,14500000,2021
Kelly Oubre Jr., SG,14375000,2021
Dejounte Murray, PG,14286000,2021
Will Barton, SF,13723214,2021
Marcin Gortat, C,13565218,2021
Thaddeus Young, PF,13545000,2021
Patty Mills, PG,13535714,2021
Terrence Ross, SG,13500000,2021
Marcus Smart, PG,13446428,2021
Malik Beasley, SG,13425895,2021
Patrick Beverley, PG,13333333,2021
Christian Wood, C,13015873,2021
JJ Redick, SG,13013700,2021
Justise Winslow, PF,13000000,2021
Jusuf Nurkic, C,12888889,2021
Trevor Ariza, SF,12800000,2021
Courtney Lee, G,12759670,2021
Brook Lopez, C,12697674,2021
Cory Joseph, PG,12600000,2021
Kelly Olynyk, PF,12598243,2021
Miles Plumlee, C,12500000,2021
Nikola Mirotic, F,12500000,2021
T.J. Warren, SF,12500000,2021
Tyreke Evans, G,12400000,2021
Markelle Fultz, PG,12288697,2021
Taurean Prince, PF,12250000,2021
Tony Snell, SF,12178571,2021
Robert Covington, PF,12138345,2021
Kentavious Caldwell-Pope, SG,12073020,2021
Larry Nance Jr., PF,11709091,2021
Zach Randolph, F,11692308,2021
Jordan Clarkson, PG,11500000,2021
Spencer Dinwiddie, PG,11454048,2021
Dillon Brooks, SF,11400000,2021
Omer Asik, C,11286516,2021
Dwight Powell, C,11080125,2021
Lonzo Ball, PG,11003782,2021
Norman Powell, SF,10865952,2021
Josh Richardson, SG,10865952,2021
Joe Ingles, SG,10863637,2021
Jeremy Lamb, SG,10500000,2021
DeAndre Jordan, C,10375678,2021
Zion Williamson, PF,10245480,2021
Rodney Hood, SG,10047450,2021
Darren Collison, G,10000000,2021
Tomas Satoransky, SG,10000000,2021
Jayson Tatum, SF,9897120,2021
Anthony Edwards, SF,9757440,2021
Al-Farouq Aminu, PF,9720900,2021
Dante Exum, PG,9600000,2021
George Hill, G,9590602,2021
De'Anthony Melton, SG,9571712,2021
Deandre Ayton, C,9562920,2021
Kyle Anderson, SF,9505100,2021
Meyers Leonard, C,9400000,2021
Montrezl Harrell, C,9258000,2021
Derrick Favors, C,9258000,2021
Tristan Thompson, C,9258000,2021
Jae Crowder, PF,9258000,2021
Serge Ibaka, C,9258000,2021
Derrick Jones Jr., SF,9258000,2021
Dario Saric, PF,9250000,2021
Ja Morant, PG,9166800,2021
Delon Wright, SG,9000000,2021
Marvin Bagley III, PF,8963640,2021
Cedi Osman, SF,8840580,2021
Tyus Jones, PG,8817143,2021
James Wiseman, C,8730240,2021
Royce O'Neale, PF,8500000,2021
Thomas Bryant, C,8333333,2021
C.J. Miles, SG,8333333,2021
Maxi Kleber, PF,8325000,2021
RJ Barrett, SG,8231760,2021
Jakob Poeltl, C,8101852,2021
De'Aaron Fox, PG,8099627,2021
Luka Doncic, PG,8049360,2021
Mason Plumlee, C,8000000,2021
Lou Williams, SG,8000000,2021
P.J. Tucker, PF,7969537,2021
LaMelo Ball, PG,7839960,2021
Seth Curry, SG,7834449,2021
Derrick Rose, PG,7682927,2021
Cristiano Felicio, PF,7529020,2021
Rajon Rondo, PG,7500000,2021
Darrell Arthur, F,7464912,2021
De'Andre Hunter, SF,7422000,2021
Jonathan Isaac, PF,7362566,2021
Doug McDermott, SF,7333333,2021
Robin Lopez, C,7300000,2021
Jaren Jackson Jr., PF,7257360,2021
JaMychal Green, PF,7199760,2021
Patrick Williams, PF,7068360,2021
Aron Baynes, C,7000000,2021
Darius Miller, SF,7000000,2021
Ivica Zubac, C,7000000,2021
Chris Boucher, PF,6750000,2021
Lauri Markkanen, PF,6731508,2021
Darius Garland, PG,6720720,2021
D.J. Augustin, PG,6666667,2021
Trae Young, PG,6571800,2021
Juancho Hernangomez, F,6493000,2021
Isaac Okoro, SF,6400920,2021
Milos Teodosic, G,6300000,2021
Frank Ntilikina, PG,6176578,2021
Wesley Johnson, F,6134520,2021
Jarrett Culver, G,6104280,2021
Ish Smith, PG,6000000,2021
Alec Burks, SG,6000000,2021
Mo Bamba, C,5969040,2021
Onyeka Okongwu, PF,5813640,2021
Justin Holiday, SF,5720000,2021
Jonathon Simmons, G,5700000,2021
Dennis Smith Jr., PG,5686677,2021
Avery Bradley, PG,5635000,2021
Coby White, PG,5572680,2021
Trey Lyles, PF,5500000,2021
Alex Abrines, G,5455236,2021
Jason Smith, F,5450000,2021
Wendell Carter Jr., C,5448840,2021
Zach Collins, PF,5406255,2021
Malik Monk, SG,5345687,2021
Killian Hayes, PG,5307120,2021
Alexis Ajinca, C,5285394,2021
Luke Kennard, SG,5273826,2021
Donovan Mitchell, SG,5195501,2021
Rodney McGruder, SG,5192307,2021
Bam Adebayo, C,5115492,2021
Jaxson Hayes, C,5105160,2021
Richaun Holmes, C,5005350,2021
Mike Scott, PF,5005350,2021
Ed Davis, C,5005350,2021
Enes Kanter, C,5005350,2021
Elfrid Payton, PG,5000000,2021
Nerlens Noel, C,5000000,2021
Daniel Theis, C,5000000,2021
Dirk Nowitzki, F,5000000,2021
Kyle Singler, F,4996000,2021
Collin Sexton, PG,4991880,2021
Pat Connaughton, SG,4938272,2021
Obi Toppin, PF,4862040,2021
Kris Dunn, PG,4767000,2021
Josh Jackson, SG,4767000,2021
Garrett Temple, SF,4767000,2021
Rui Hachimura, PF,4692840,2021
Denzel Valentine, SG,4642800,2021
Kevin Knox II, SF,4588680,2021
D.J. Wilson, PF,4548280,2021
Deni Avdija, SF,4469160,2021
Kevon Looney, C,4464226,2021
Cam Reddish, SF,4458000,2021
T.J. Leaf, PF,4326825,2021
Jalen Smith, PF,4245720,2021
JaVale McGee, C,4200000,2021
Reggie Bullock, SF,4200000,2021
Mikal Bridges, SF,4161000,2021
Shai Gilgeous-Alexander, SG,4141320,2021
John Collins, PF,4137302,2021
Nicolo Melli, PF,4102564,2021
Willie Cauley-Stein, C,4100000,2021
Devin Vassell, SG,4033440,2021
Cameron Johnson, SF,4033440,2021
P.J. Washington, PF,4023600,2021
Patrick McCaw, SF,4000000,2021
Dorian Finney-Smith, PF,4000000,2021
Terrance Ferguson, SF,3944013,2021
Miles Bridges, SF,3934320,2021
Jevon Carter, PG,3925000,2021
Jarrett Allen, C,3909902,2021
OG Anunoby, SF,3872215,2021
Gabriel Deck, SF,3870370,2021
Tyrese Haliburton, PG,3831840,2021
Stanley Johnson, F,3804150,2021
Jake Layman, SF,3761085,2021
Jerome Robinson, SG,3737520,2021
Danuel House Jr., SF,3717000,2021
Kira Lewis Jr., PG,3640200,2021
Romeo Langford, SG,3631200,2021
Maurice Harkless, SF,3623000,2021
Bobby Portis, C,3623000,2021
Wesley Matthews, SG,3623000,2021
Kyle Kuzma, SF,3562178,2021
Allonzo Trier, G,3551000,2021
Michael Porter Jr., SF,3550800,2021
Tony Bradley, C,3542060,2021
Derrick White, PG,3516284,2021
Bismack Biyombo, C,3500000,2021
Luca Vildoza, PG,3500000,2021
Michael Beasley, F,3500000,2021
T.J. McConnell, PG,3500000,2021
Boban Marjanovic, C,3500000,2021
Josh Hart, SG,3491159,2021
Aaron Nesmith, SF,3458400,2021
Sekou Doumbouya, SF,3449400,2021
Michael Carter-Williams, PG,3300000,2021
James Ennis III, SF,3300000,2021
Cole Anthony, PG,3285120,2021
Troy Brown Jr., SF,3219480,2021
Facundo Campazzo, PG,3200000,2021
Chuma Okeke, PF,3121080,2021
Isaiah Stewart, C,3121080,2021
Nickeil Alexander-Walker, SG,3113160,2021
Patrick Patterson, PF,3077704,2021
Donte DiVincenzo, SG,3044160,2021
Khem Birch, C,3000000,2021
Trey Burke, PG,3000000,2021
Ryan Arcidiacono, PG,3000000,2021
Aleksej Pokusevski, PF,2964840,2021
Goga Bitadze, C,2957520,2021
Luka Samanic, PF,2892000,2021
Lonnie Walker IV, SG,2892000,2021
Josh Green, SG,2816760,2021
Kevin Huerter, SG,2761920,2021
Alex Caruso, SG,2750000,2021
Matisse Thybulle, SG,2711280,2021
Saddiq Bey, SF,2689920,2021
Josh Okogie, SF,2651040,2021
Marko Guduric, G,2625000,2021
Vincent Poirier, C,2619207,2021
Brandon Clarke, PF,2602920,2021
Precious Achiuwa, F,2582160,2021
Tyler Herro, PG,2582160,2021
